attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
k2,0.549,"[-0.187, 1.284]",0.736,1.244,0.218,11.184,ngd,2,355064465.691,0.187,0.000,0.549,0,0,fp
k3,0.447,"[-0.969, 1.862]",1.416,0.526,0.600,11.184,ngd,2,355064465.691,0.187,0.000,0.447,0,0,fp
k4,-0.452,"[-1.931, 1.027]",1.479,-0.510,0.612,11.184,ngd,2,355064465.691,0.187,0.000,-0.452,0,0,fp
k5,0.046,"[-0.611, 0.703]",0.657,0.116,0.908,11.184,ngd,2,355064465.691,0.187,0.000,0.046,0,0,fp
vot,0.214,,,,,11.184,ngd,2,355064465.691,0.187,0.167,0.047,0,0,fn
tt,0.021,"[-0.489, 0.531]",0.510,0.069,0.945,11.738,lm,2,3387002880.845,0.579,-1.000,1.021,1,0,fn
c,-6.870,"[-15.01, 1.269]",8.139,-1.408,0.164,11.738,lm,2,3387002880.845,0.579,-6.000,-0.870,1,0,fn
s,-2.993,"[-6.981, 0.995]",3.988,-1.252,0.215,11.738,lm,2,3387002880.845,0.579,-3.000,0.007,1,0,fn
k0,1.630,"[-2.032, 5.291]",3.661,0.742,0.460,11.738,lm,2,3387002880.845,0.579,0.000,1.630,0,0,fp
k1,-1.355,"[-3.705, 0.994]",2.350,-0.962,0.339,11.738,lm,2,3387002880.845,0.579,0.000,-1.355,0,0,fp
k2,1.869,"[-0.579, 4.318]",2.449,1.273,0.207,11.738,lm,2,3387002880.845,0.579,0.000,1.869,0,0,fp
k3,1.131,"[-1.788, 4.051]",2.919,0.646,0.520,11.738,lm,2,3387002880.845,0.579,0.000,1.131,0,0,fp
k4,-0.067,"[-2.055, 1.921]",1.988,-0.056,0.956,11.738,lm,2,3387002880.845,0.579,0.000,-0.067,0,0,fp
k5,0.612,"[-0.959, 2.184]",1.571,0.650,0.518,11.738,lm,2,3387002880.845,0.579,0.000,0.612,0,0,fp
vot,-0.003,,,,,11.738,lm,2,3387002880.845,0.579,0.167,-0.170,0,0,fn
tt,-1.535,"[-2.311, -0.758]",0.777,-3.295,0.002,23.239,ngd+lm,2,271018685.989,0.164,-1.000,-0.535,0,0,fn
c,-7.603,"[-11.346, -3.859]",3.743,-3.387,0.001,23.239,ngd+lm,2,271018685.989,0.164,-6.000,-1.603,0,0,fn
s,-4.454,"[-6.766, -2.142]",2.312,-3.214,0.002,23.239,ngd+lm,2,271018685.989,0.164,-3.000,-1.454,0,0,fn
k0,-0.110,"[-1.184, 0.963]",1.073,-0.171,0.864,23.239,ngd+lm,2,271018685.989,0.164,0.000,-0.110,0,0,fp
k1,-0.227,"[-1.073, 0.618]",0.846,-0.448,0.655,23.239,ngd+lm,2,271018685.989,0.164,0.000,-0.227,0,0,fp
k2,-0.026,"[-0.698, 0.646]",0.672,-0.064,0.949,23.239,ngd+lm,2,271018685.989,0.164,0.000,-0.026,0,0,fp
k3,0.884,"[-0.616, 2.384]",1.500,0.983,0.329,23.239,ngd+lm,2,271018685.989,0.164,0.000,0.884,0,0,fp
k4,-0.586,"[-2.009, 0.837]",1.423,-0.687,0.494,23.239,ngd+lm,2,271018685.989,0.164,0.000,-0.586,0,0,fp
k5,0.341,"[-0.351, 1.034]",0.693,0.822,0.414,23.239,ngd+lm,2,271018685.989,0.164,0.000,0.341,0,0,fp
vot,0.202,,,,,23.239,ngd+lm,2,271018685.989,0.164,0.167,0.035,0,0,fn
tt,-0.972,"[-1.448, -0.497]",0.476,-3.410,0.001,11.129,ngd,3,445496367.810,0.216,-1.000,0.028,0,0,fn
c,-5.486,"[-8.286, -2.685]",2.800,-3.267,0.002,11.129,ngd,3,445496367.810,0.216,-6.000,0.514,0,0,fn
s,-3.372,"[-5.139, -1.605]",1.767,-3.183,0.002,11.129,ngd,3,445496367.810,0.216,-3.000,-0.372,0,0,fn
k0,-1.326,"[-2.244, -0.409]",0.917,-2.411,0.019,11.129,ngd,3,445496367.810,0.216,0.000,-1.326,0,1,fp
k1,1.307,"[0.112, 2.502]",1.195,1.825,0.072,11.129,ngd,3,445496367.810,0.216,0.000,1.307,0,1,fp
k2,-0.824,"[-1.842, 0.194]",1.018,-1.350,0.181,11.129,ngd,3,445496367.810,0.216,0.000,-0.824,0,0,fp
k3,-0.091,"[-0.856, 0.673]",0.764,-0.200,0.842,11.129,ngd,3,445496367.810,0.216,0.000,-0.091,0,0,fp
k4,1.047,"[0.222, 1.873]",0.826,2.116,0.038,11.129,ngd,3,445496367.810,0.216,0.000,1.047,0,1,fp
k5,-1.317,"[-2.269, -0.365]",0.952,-2.308,0.024,11.129,ngd,3,445496367.810,0.216,0.000,-1.317,0,1,fp
vot,0.177,,,,,11.129,ngd,3,445496367.810,0.216,0.167,0.011,0,0,fn
tt,-0.895,"[-1.129, -0.662]",0.234,-6.393,0.000,11.683,lm,3,157791238.052,0.129,-1.000,0.105,0,0,fn
c,-5.052,"[-6.479, -3.626]",1.427,-5.907,0.000,11.683,lm,3,157791238.052,0.129,-6.000,0.948,0,0,fn
s,-2.726,"[-3.487, -1.965]",0.761,-5.971,0.000,11.683,lm,3,157791238.052,0.129,-3.000,0.274,0,0,fn
k0,-0.390,"[-0.803, 0.023]",0.413,-1.577,0.120,11.683,lm,3,157791238.052,0.129,0.000,-0.390,0,0,fp
k1,0.430,"[0.098, 0.762]",0.332,2.162,0.034,11.683,lm,3,157791238.052,0.129,0.000,0.430,0,1,fp
k2,0.149,"[-0.18, 0.479]",0.329,0.756,0.452,11.683,lm,3,157791238.052,0.129,0.000,0.149,0,0,fp
k3,-0.069,"[-0.47, 0.332]",0.401,-0.287,0.775,11.683,lm,3,157791238.052,0.129,0.000,-0.069,0,0,fp
k4,-0.021,"[-0.356, 0.315]",0.335,-0.102,0.919,11.683,lm,3,157791238.052,0.129,0.000,-0.021,0,0,fp
k5,-0.495,"[-0.867, -0.122]",0.372,-2.217,0.030,11.683,lm,3,157791238.052,0.129,0.000,-0.495,0,1,fp
vot,0.177,,,,,11.683,lm,3,157791238.052,0.129,0.167,0.011,0,0,fn
tt,-0.895,"[-1.129, -0.662]",0.234,-6.394,0.000,22.904,ngd+lm,3,157791204.992,0.129,-1.000,0.105,0,0,fn
c,-5.051,"[-6.477, -3.625]",1.426,-5.908,0.000,22.904,ngd+lm,3,157791204.992,0.129,-6.000,0.949,0,0,fn
s,-2.725,"[-3.486, -1.964]",0.761,-5.972,0.000,22.904,ngd+lm,3,157791204.992,0.129,-3.000,0.275,0,0,fn
k0,-0.390,"[-0.803, 0.022]",0.413,-1.577,0.119,22.904,ngd+lm,3,157791204.992,0.129,0.000,-0.390,0,0,fp
k1,0.430,"[0.098, 0.762]",0.332,2.162,0.034,22.904,ngd+lm,3,157791204.992,0.129,0.000,0.430,0,1,fp
k2,0.149,"[-0.18, 0.479]",0.329,0.756,0.452,22.904,ngd+lm,3,157791204.992,0.129,0.000,0.149,0,0,fp
k3,-0.069,"[-0.47, 0.332]",0.401,-0.286,0.776,22.904,ngd+lm,3,157791204.992,0.129,0.000,-0.069,0,0,fp
k4,-0.020,"[-0.355, 0.315]",0.335,-0.102,0.919,22.904,ngd+lm,3,157791204.992,0.129,0.000,-0.020,0,0,fp
k5,-0.495,"[-0.867, -0.123]",0.372,-2.218,0.030,22.904,ngd+lm,3,157791204.992,0.129,0.000,-0.495,0,1,fp
vot,0.177,,,,,22.904,ngd+lm,3,157791204.992,0.129,0.167,0.011,0,0,fn
