attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.424,"[-1.895, -0.953]",0.471,-5.037,0.000,4.179,ngd,6,195241719.082,0.146,-1.000,-0.424,0,0,fn
c,-7.186,"[-9.586, -4.785]",2.400,-4.987,0.000,4.179,ngd,6,195241719.082,0.146,-6.000,-1.186,0,0,fn
s,-4.097,"[-5.444, -2.751]",1.347,-5.069,0.000,4.179,ngd,6,195241719.082,0.146,-3.000,-1.097,0,0,fn
vot,0.198,,,,,4.179,ngd,6,195241719.082,0.146,0.167,0.032,0,0,fn
tt,-0.954,"[-1.239, -0.669]",0.285,-5.577,0.000,4.455,lm,6,171454902.367,0.136,-1.000,0.046,0,0,fn
c,-5.299,"[-6.945, -3.653]",1.646,-5.363,0.000,4.455,lm,6,171454902.367,0.136,-6.000,0.701,0,0,fn
s,-2.827,"[-3.652, -2.001]",0.826,-5.703,0.000,4.455,lm,6,171454902.367,0.136,-3.000,0.173,0,0,fn
vot,0.180,,,,,4.455,lm,6,171454902.367,0.136,0.167,0.013,0,0,fn
tt,-0.957,"[-1.243, -0.671]",0.286,-5.579,0.000,8.652,ngd+lm,6,171452535.269,0.136,-1.000,0.043,0,0,fn
c,-5.325,"[-6.979, -3.672]",1.654,-5.365,0.000,8.652,ngd+lm,6,171452535.269,0.136,-6.000,0.675,0,0,fn
s,-2.835,"[-3.663, -2.007]",0.828,-5.704,0.000,8.652,ngd+lm,6,171452535.269,0.136,-3.000,0.165,0,0,fn
vot,0.180,,,,,8.652,ngd+lm,6,171452535.269,0.136,0.167,0.013,0,0,fn
