attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
s,-1.745,"[-2.131, -1.36]",0.386,-7.540,0.000,117.040,ngd+lm,5,196950879.235,0.139,-3.000,1.255,0,0,fn
vot,0.168,,,,,117.040,ngd+lm,5,196950879.235,0.139,0.167,0.001,0,0,fn
tt,-1.423,"[-1.864, -0.983]",0.441,-5.381,0.000,73.966,ngd,6,175226888.588,0.138,-1.000,-0.423,0,0,fn
c,-7.119,"[-9.352, -4.885]",2.233,-5.310,0.000,73.966,ngd,6,175226888.588,0.138,-6.000,-1.119,0,0,fn
s,-4.203,"[-5.474, -2.932]",1.271,-5.509,0.000,73.966,ngd,6,175226888.588,0.138,-3.000,-1.203,0,0,fn
vot,0.200,,,,,73.966,ngd,6,175226888.588,0.138,0.167,0.033,0,0,fn
tt,-2.270,"[-5.505, 0.965]",3.235,-1.169,0.246,91.049,lm,6,6256367506.964,0.824,-1.000,-1.270,1,0,fn
c,14.252,"[-6.647, 35.15]",20.899,1.136,0.260,91.049,lm,6,6256367506.964,0.824,-6.000,20.252,1,0,fn
s,1.157,"[-0.937, 3.25]",2.094,0.920,0.360,91.049,lm,6,6256367506.964,0.824,-3.000,4.157,1,0,fn
vot,-0.159,,,,,91.049,lm,6,6256367506.964,0.824,0.167,-0.326,0,0,fn
tt,-1.306,"[-1.71, -0.901]",0.404,-5.381,0.000,146.431,ngd+lm,6,170811794.008,0.136,-1.000,-0.306,0,0,fn
c,-5.749,"[-7.567, -3.93]",1.818,-5.267,0.000,146.431,ngd+lm,6,170811794.008,0.136,-6.000,0.251,0,0,fn
s,-3.599,"[-4.685, -2.513]",1.086,-5.520,0.000,146.431,ngd+lm,6,170811794.008,0.136,-3.000,-0.599,0,0,fn
vot,0.227,,,,,146.431,ngd+lm,6,170811794.008,0.136,0.167,0.060,0,0,fn
tt,-1.212,"[-1.573, -0.85]",0.362,-5.582,0.000,78.298,ngd,7,159123757.470,0.129,-1.000,-0.212,0,0,fn
c,-7.849,"[-10.132, -5.566]",2.283,-5.728,0.000,78.298,ngd,7,159123757.470,0.129,-6.000,-1.849,0,0,fn
s,-4.236,"[-5.515, -2.957]",1.279,-5.517,0.000,78.298,ngd,7,159123757.470,0.129,-3.000,-1.236,0,0,fn
vot,0.154,,,,,78.298,ngd,7,159123757.470,0.129,0.167,-0.012,0,0,fn
tt,-2631.170,"[-192433138.823, 192427876.482]",192430507.653,-0.000,1.000,111.696,lm,7,6366569826.631,0.813,-1.000,-2630.170,1,0,fn
c,19796.929,"[-1449704539.886, 1449744133.744]",1449724336.815,0.000,1.000,111.696,lm,7,6366569826.631,0.813,-6.000,19802.929,1,0,fn
s,-4439.430,"[-324759466.341, 324750587.48]",324755026.910,-0.000,1.000,111.696,lm,7,6366569826.631,0.813,-3.000,-4436.430,1,0,fn
vot,-0.133,,,,,111.696,lm,7,6366569826.631,0.813,0.167,-0.300,0,0,fn
tt,-1.571,"[-2.067, -1.075]",0.496,-5.273,0.000,172.022,ngd+lm,7,152670781.056,0.126,-1.000,-0.571,0,0,fn
c,-9.631,"[-12.596, -6.666]",2.965,-5.411,0.000,172.022,ngd+lm,7,152670781.056,0.126,-6.000,-3.631,0,0,fn
s,-4.761,"[-6.266, -3.257]",1.504,-5.273,0.000,172.022,ngd+lm,7,152670781.056,0.126,-3.000,-1.761,0,0,fn
vot,0.163,,,,,172.022,ngd+lm,7,152670781.056,0.126,0.167,-0.004,0,0,fn
tt,-1.418,"[-1.81, -1.025]",0.393,-6.018,0.000,79.298,ngd,8,161340056.832,0.130,-1.000,-0.418,0,0,fn
c,-7.027,"[-8.986, -5.067]",1.959,-5.975,0.000,79.298,ngd,8,161340056.832,0.130,-6.000,-1.027,0,0,fn
s,-3.848,"[-4.928, -2.767]",1.081,-5.931,0.000,79.298,ngd,8,161340056.832,0.130,-3.000,-0.848,0,0,fn
vot,0.202,,,,,79.298,ngd,8,161340056.832,0.130,0.167,0.035,0,0,fn
tt,-0.872,"[-3.171, 1.427]",2.299,-0.632,0.529,66.931,lm,8,8594944292.476,0.952,-1.000,0.128,1,0,fn
c,18.047,"[-31.389, 67.483]",49.436,0.608,0.545,66.931,lm,8,8594944292.476,0.952,-6.000,24.047,1,0,fn
s,8.969,"[-14.47, 32.408]",23.439,0.638,0.526,66.931,lm,8,8594944292.476,0.952,-3.000,11.969,1,0,fn
vot,-0.048,,,,,66.931,lm,8,8594944292.476,0.952,0.167,-0.215,0,0,fn
tt,-0.655,"[-0.802, -0.509]",0.147,-7.450,0.000,146.634,ngd+lm,8,138711293.193,0.121,-1.000,0.345,0,0,fn
c,-4.071,"[-4.99, -3.152]",0.919,-7.379,0.000,146.634,ngd+lm,8,138711293.193,0.121,-6.000,1.929,0,0,fn
s,-2.237,"[-2.751, -1.723]",0.514,-7.248,0.000,146.634,ngd+lm,8,138711293.193,0.121,-3.000,0.763,0,0,fn
vot,0.161,,,,,146.634,ngd+lm,8,138711293.193,0.121,0.167,-0.006,0,0,fn
