attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
s,-1.745,"[-2.131, -1.36]",0.386,-7.540,0.000,117.040,ngd+lm,5,196950879.235,0.139,-3.000,1.255,0,0,fn
vot,0.168,,,,,117.040,ngd+lm,5,196950879.235,0.139,0.167,0.001,0,0,fn
tt,-1.423,"[-1.864, -0.983]",0.441,-5.381,0.000,73.966,ngd,6,175226888.588,0.138,-1.000,-0.423,0,0,fn
c,-7.119,"[-9.352, -4.885]",2.233,-5.310,0.000,73.966,ngd,6,175226888.588,0.138,-6.000,-1.119,0,0,fn
s,-4.203,"[-5.474, -2.932]",1.271,-5.509,0.000,73.966,ngd,6,175226888.588,0.138,-3.000,-1.203,0,0,fn
vot,0.200,,,,,73.966,ngd,6,175226888.588,0.138,0.167,0.033,0,0,fn
tt,-2.270,"[-5.505, 0.965]",3.235,-1.169,0.246,91.049,lm,6,6256367506.964,0.824,-1.000,-1.270,1,0,fn
c,14.252,"[-6.647, 35.15]",20.899,1.136,0.260,91.049,lm,6,6256367506.964,0.824,-6.000,20.252,1,0,fn
s,1.157,"[-0.937, 3.25]",2.094,0.920,0.360,91.049,lm,6,6256367506.964,0.824,-3.000,4.157,1,0,fn
vot,-0.159,,,,,91.049,lm,6,6256367506.964,0.824,0.167,-0.326,0,0,fn
tt,-1.306,"[-1.71, -0.901]",0.404,-5.381,0.000,146.431,ngd+lm,6,170811794.008,0.136,-1.000,-0.306,0,0,fn
c,-5.749,"[-7.567, -3.93]",1.818,-5.267,0.000,146.431,ngd+lm,6,170811794.008,0.136,-6.000,0.251,0,0,fn
s,-3.599,"[-4.685, -2.513]",1.086,-5.520,0.000,146.431,ngd+lm,6,170811794.008,0.136,-3.000,-0.599,0,0,fn
vot,0.227,,,,,146.431,ngd+lm,6,170811794.008,0.136,0.167,0.060,0,0,fn
tt,-1.212,"[-1.573, -0.85]",0.362,-5.582,0.000,78.298,ngd,7,159123757.470,0.129,-1.000,-0.212,0,0,fn
c,-7.849,"[-10.132, -5.566]",2.283,-5.728,0.000,78.298,ngd,7,159123757.470,0.129,-6.000,-1.849,0,0,fn
s,-4.236,"[-5.515, -2.957]",1.279,-5.517,0.000,78.298,ngd,7,159123757.470,0.129,-3.000,-1.236,0,0,fn
vot,0.154,,,,,78.298,ngd,7,159123757.470,0.129,0.167,-0.012,0,0,fn
tt,-2631.170,"[-192433138.823, 192427876.482]",192430507.653,-0.000,1.000,111.696,lm,7,6366569826.631,0.813,-1.000,-2630.170,1,0,fn
c,19796.929,"[-1449704539.886, 1449744133.744]",1449724336.815,0.000,1.000,111.696,lm,7,6366569826.631,0.813,-6.000,19802.929,1,0,fn
s,-4439.430,"[-324759466.341, 324750587.48]",324755026.910,-0.000,1.000,111.696,lm,7,6366569826.631,0.813,-3.000,-4436.430,1,0,fn
vot,-0.133,,,,,111.696,lm,7,6366569826.631,0.813,0.167,-0.300,0,0,fn
tt,-1.571,"[-2.067, -1.075]",0.496,-5.273,0.000,172.022,ngd+lm,7,152670781.056,0.126,-1.000,-0.571,0,0,fn
c,-9.631,"[-12.596, -6.666]",2.965,-5.411,0.000,172.022,ngd+lm,7,152670781.056,0.126,-6.000,-3.631,0,0,fn
s,-4.761,"[-6.266, -3.257]",1.504,-5.273,0.000,172.022,ngd+lm,7,152670781.056,0.126,-3.000,-1.761,0,0,fn
vot,0.163,,,,,172.022,ngd+lm,7,152670781.056,0.126,0.167,-0.004,0,0,fn
tt,-1.418,"[-1.81, -1.025]",0.393,-6.018,0.000,79.298,ngd,8,161340056.832,0.130,-1.000,-0.418,0,0,fn
c,-7.027,"[-8.986, -5.067]",1.959,-5.975,0.000,79.298,ngd,8,161340056.832,0.130,-6.000,-1.027,0,0,fn
s,-3.848,"[-4.928, -2.767]",1.081,-5.931,0.000,79.298,ngd,8,161340056.832,0.130,-3.000,-0.848,0,0,fn
vot,0.202,,,,,79.298,ngd,8,161340056.832,0.130,0.167,0.035,0,0,fn
tt,-0.872,"[-3.171, 1.427]",2.299,-0.632,0.529,66.931,lm,8,8594944292.476,0.952,-1.000,0.128,1,0,fn
c,18.047,"[-31.389, 67.483]",49.436,0.608,0.545,66.931,lm,8,8594944292.476,0.952,-6.000,24.047,1,0,fn
s,8.969,"[-14.47, 32.408]",23.439,0.638,0.526,66.931,lm,8,8594944292.476,0.952,-3.000,11.969,1,0,fn
vot,-0.048,,,,,66.931,lm,8,8594944292.476,0.952,0.167,-0.215,0,0,fn
tt,-0.655,"[-0.802, -0.509]",0.147,-7.450,0.000,146.634,ngd+lm,8,138711293.193,0.121,-1.000,0.345,0,0,fn
c,-4.071,"[-4.99, -3.152]",0.919,-7.379,0.000,146.634,ngd+lm,8,138711293.193,0.121,-6.000,1.929,0,0,fn
s,-2.237,"[-2.751, -1.723]",0.514,-7.248,0.000,146.634,ngd+lm,8,138711293.193,0.121,-3.000,0.763,0,0,fn
vot,0.161,,,,,146.634,ngd+lm,8,138711293.193,0.121,0.167,-0.006,0,0,fn
tt,-1.529,"[-2.007, -1.051]",0.478,-5.329,0.000,62.728,ngd,9,182439299.438,0.137,-1.000,-0.529,0,0,fn
c,-7.294,"[-9.521, -5.066]",2.227,-5.455,0.000,62.728,ngd,9,182439299.438,0.137,-6.000,-1.294,0,0,fn
s,-3.107,"[-4.219, -1.995]",1.112,-4.653,0.000,62.728,ngd,9,182439299.438,0.137,-3.000,-0.107,0,0,fn
vot,0.210,,,,,62.728,ngd,9,182439299.438,0.137,0.167,0.043,0,0,fn
tt,-1.006,"[-1.312, -0.7]",0.306,-5.475,0.000,50.444,lm,9,185978731.015,0.138,-1.000,-0.006,0,0,fn
c,-5.102,"[-6.622, -3.582]",1.520,-5.592,0.000,50.444,lm,9,185978731.015,0.138,-6.000,0.898,0,0,fn
s,-1.932,"[-2.61, -1.255]",0.678,-4.751,0.000,50.444,lm,9,185978731.015,0.138,-3.000,1.068,0,0,fn
vot,0.197,,,,,50.444,lm,9,185978731.015,0.138,0.167,0.030,0,0,fn
tt,-1.529,"[-2.007, -1.051]",0.478,-5.329,0.000,128.271,ngd+lm,9,182439299.438,0.137,-1.000,-0.529,0,0,fn
c,-7.294,"[-9.521, -5.066]",2.227,-5.455,0.000,128.271,ngd+lm,9,182439299.438,0.137,-6.000,-1.294,0,0,fn
s,-3.107,"[-4.219, -1.995]",1.112,-4.653,0.000,128.271,ngd+lm,9,182439299.438,0.137,-3.000,-0.107,0,0,fn
vot,0.210,,,,,128.271,ngd+lm,9,182439299.438,0.137,0.167,0.043,0,0,fn
tt,-1.036,"[-1.491, -0.582]",0.455,-3.798,0.000,76.822,ngd,10,223134806.771,0.153,-1.000,-0.036,0,0,fn
c,-6.661,"[-9.603, -3.719]",2.942,-3.772,0.000,76.822,ngd,10,223134806.771,0.153,-6.000,-0.661,0,0,fn
s,-4.707,"[-6.655, -2.759]",1.948,-4.025,0.000,76.822,ngd,10,223134806.771,0.153,-3.000,-1.707,0,0,fn
vot,0.156,,,,,76.822,ngd,10,223134806.771,0.153,0.167,-0.011,0,0,fn
tt,-3.460,"[-5.274, -1.647]",1.814,-3.178,0.002,81.525,lm,10,211712865.870,0.149,-1.000,-2.460,0,0,fn
c,-18.157,"[-28.008, -8.307]",9.851,-3.071,0.003,81.525,lm,10,211712865.870,0.149,-6.000,-12.157,0,0,fn
s,-9.373,"[-14.382, -4.365]",5.009,-3.118,0.003,81.525,lm,10,211712865.870,0.149,-3.000,-6.373,0,0,fn
vot,0.191,,,,,81.525,lm,10,211712865.870,0.149,0.167,0.024,0,0,fn
tt,-2.882,"[-4.196, -1.568]",1.314,-3.655,0.000,142.486,ngd+lm,10,203998336.556,0.147,-1.000,-1.882,0,0,fn
c,-17.113,"[-25.042, -9.184]",7.929,-3.596,0.001,142.486,ngd+lm,10,203998336.556,0.147,-6.000,-11.113,0,0,fn
s,-9.880,"[-14.392, -5.367]",4.513,-3.647,0.000,142.486,ngd+lm,10,203998336.556,0.147,-3.000,-6.880,0,0,fn
vot,0.168,,,,,142.486,ngd+lm,10,203998336.556,0.147,0.167,0.002,0,0,fn
tt,-1.132,"[-1.727, -0.537]",0.595,-3.170,0.002,76.925,ngd,11,244831229.194,0.159,-1.000,-0.132,0,0,fn
c,-6.975,"[-10.351, -3.6]",3.375,-3.443,0.001,76.925,ngd,11,244831229.194,0.159,-6.000,-0.975,0,0,fn
s,-1.663,"[-2.79, -0.536]",1.127,-2.458,0.016,76.925,ngd,11,244831229.194,0.159,-3.000,1.337,0,0,fn
vot,0.162,,,,,76.925,ngd,11,244831229.194,0.159,0.167,-0.004,0,0,fn
tt,-1.218,"[-4.159, 1.723]",2.941,-0.690,0.492,123.839,lm,11,6146551720.654,0.796,-1.000,-0.218,1,0,fn
c,16.608,"[-23.656, 56.871]",40.263,0.687,0.494,123.839,lm,11,6146551720.654,0.796,-6.000,22.608,1,0,fn
s,1.494,"[-2.308, 5.295]",3.802,0.655,0.515,123.839,lm,11,6146551720.654,0.796,-3.000,4.494,1,0,fn
vot,-0.073,,,,,123.839,lm,11,6146551720.654,0.796,0.167,-0.240,0,0,fn
tt,-1.416,"[-2.252, -0.58]",0.836,-2.823,0.006,154.634,ngd+lm,11,220824934.594,0.151,-1.000,-0.416,0,0,fn
c,-8.007,"[-12.041, -3.972]",4.034,-3.306,0.001,154.634,ngd+lm,11,220824934.594,0.151,-6.000,-2.007,0,0,fn
s,-3.860,"[-6.333, -1.388]",2.472,-2.601,0.011,154.634,ngd+lm,11,220824934.594,0.151,-3.000,-0.860,0,0,fn
vot,0.177,,,,,154.634,ngd+lm,11,220824934.594,0.151,0.167,0.010,0,0,fn
tt,-0.846,"[-1.216, -0.475]",0.370,-3.804,0.000,82.521,ngd,12,160466451.930,0.131,-1.000,0.154,0,0,fn
c,-6.069,"[-8.676, -3.461]",2.607,-3.878,0.000,82.521,ngd,12,160466451.930,0.131,-6.000,-0.069,0,0,fn
s,-2.521,"[-3.471, -1.572]",0.950,-4.423,0.000,82.521,ngd,12,160466451.930,0.131,-3.000,0.479,0,0,fn
vot,0.139,,,,,82.521,ngd,12,160466451.930,0.131,0.167,-0.027,0,0,fn
tt,-4.392,"[-7.356, -1.428]",2.964,-2.469,0.016,86.576,lm,12,159908889.109,0.130,-1.000,-3.392,0,0,fn
c,-18.551,"[-31.425, -5.676]",12.875,-2.401,0.019,86.576,lm,12,159908889.109,0.130,-6.000,-12.551,0,0,fn
s,-6.331,"[-10.329, -2.333]",3.998,-2.638,0.010,86.576,lm,12,159908889.109,0.130,-3.000,-3.331,0,0,fn
vot,0.237,,,,,86.576,lm,12,159908889.109,0.130,0.167,0.070,0,0,fn
tt,-2.100,"[-3.462, -0.738]",1.362,-2.568,0.012,152.637,ngd+lm,12,144552447.763,0.124,-1.000,-1.100,0,0,fn
c,-11.764,"[-19.475, -4.053]",7.711,-2.542,0.013,152.637,ngd+lm,12,144552447.763,0.124,-6.000,-5.764,0,0,fn
s,-4.204,"[-6.585, -1.824]",2.380,-2.942,0.004,152.637,ngd+lm,12,144552447.763,0.124,-3.000,-1.204,0,0,fn
vot,0.178,,,,,152.637,ngd+lm,12,144552447.763,0.124,0.167,0.012,0,0,fn
tt,-1.112,"[-1.424, -0.8]",0.312,-5.939,0.000,55.611,ngd,13,177768595.262,0.137,-1.000,-0.112,0,0,fn
c,-4.471,"[-5.72, -3.222]",1.249,-5.964,0.000,55.611,ngd,13,177768595.262,0.137,-6.000,1.529,0,0,fn
s,-2.044,"[-2.583, -1.505]",0.539,-6.316,0.000,55.611,ngd,13,177768595.262,0.137,-3.000,0.956,0,0,fn
vot,0.249,,,,,55.611,ngd,13,177768595.262,0.137,0.167,0.082,0,0,fn
tt,-22718.380,"[-4.327179244743354e+39, 4.327179244743354e+39]",4327179244743353732676419103793799495680.000,-0.000,1.000,92.995,lm,13,937671508.983,0.316,-1.000,-22717.380,1,0,fn
c,-6051.175,"[-1.709068219887787e+40, 1.709068219887787e+40]",17090682198877869445987930660906333110272.000,-0.000,1.000,92.995,lm,13,937671508.983,0.316,-6.000,-6045.175,1,0,fn
s,-1655.033,"[-5.686555123580686e+39, 5.686555123580686e+39]",5686555123580686199615709799880358625280.000,-0.000,1.000,92.995,lm,13,937671508.983,0.316,-3.000,-1652.033,1,0,fn
vot,3.754,,,,,92.995,lm,13,937671508.983,0.316,0.167,3.588,0,0,fn
tt,-1.907,"[-2.612, -1.203]",0.705,-4.510,0.000,130.777,ngd+lm,13,164808541.770,0.132,-1.000,-0.907,0,0,fn
c,-7.843,"[-10.725, -4.96]",2.883,-4.533,0.000,130.777,ngd+lm,13,164808541.770,0.132,-6.000,-1.843,0,0,fn
s,-3.542,"[-4.783, -2.301]",1.241,-4.754,0.000,130.777,ngd+lm,13,164808541.770,0.132,-3.000,-0.542,0,0,fn
vot,0.243,,,,,130.777,ngd+lm,13,164808541.770,0.132,0.167,0.077,0,0,fn
tt,-0.921,"[-1.239, -0.603]",0.318,-4.822,0.000,68.013,ngd,14,176441275.035,0.134,-1.000,0.079,0,0,fn
c,-6.941,"[-9.228, -4.653]",2.288,-5.054,0.000,68.013,ngd,14,176441275.035,0.134,-6.000,-0.941,0,0,fn
s,-3.423,"[-4.691, -2.155]",1.268,-4.498,0.000,68.013,ngd,14,176441275.035,0.134,-3.000,-0.423,0,0,fn
vot,0.133,,,,,68.013,ngd,14,176441275.035,0.134,0.167,-0.034,0,0,fn
tt,-0.835,"[-1.076, -0.594]",0.241,-5.776,0.000,74.212,lm,14,180940609.609,0.136,-1.000,0.165,0,0,fn
c,-4.707,"[-5.981, -3.433]",1.274,-6.155,0.000,74.212,lm,14,180940609.609,0.136,-6.000,1.293,0,0,fn
s,-2.674,"[-3.482, -1.867]",0.808,-5.515,0.000,74.212,lm,14,180940609.609,0.136,-3.000,0.326,0,0,fn
vot,0.177,,,,,74.212,lm,14,180940609.609,0.136,0.167,0.011,0,0,fn
tt,-0.743,"[-0.956, -0.53]",0.213,-5.816,0.000,127.350,ngd+lm,14,173792502.898,0.133,-1.000,0.257,0,0,fn
c,-5.210,"[-6.611, -3.809]",1.401,-6.196,0.000,127.350,ngd+lm,14,173792502.898,0.133,-6.000,0.790,0,0,fn
s,-2.709,"[-3.538, -1.879]",0.830,-5.439,0.000,127.350,ngd+lm,14,173792502.898,0.133,-3.000,0.291,0,0,fn
vot,0.143,,,,,127.350,ngd+lm,14,173792502.898,0.133,0.167,-0.024,0,0,fn
tt,-0.532,"[-0.683, -0.381]",0.151,-5.872,0.000,74.443,ngd,15,182494307.599,0.140,-1.000,0.468,0,0,fn
c,-4.774,"[-6.063, -3.485]",1.289,-6.172,0.000,74.443,ngd,15,182494307.599,0.140,-6.000,1.226,0,0,fn
s,-2.741,"[-3.478, -2.005]",0.737,-6.200,0.000,74.443,ngd,15,182494307.599,0.140,-3.000,0.259,0,0,fn
vot,0.111,,,,,74.443,ngd,15,182494307.599,0.140,0.167,-0.055,0,0,fn
tt,-80.395,"[-3067.771, 2906.982]",2987.377,-0.045,0.964,115.246,lm,15,5206419369.958,0.747,-1.000,-79.395,1,0,fn
c,2753.073,"[-99443.69, 104949.835]",102196.762,0.045,0.964,115.246,lm,15,5206419369.958,0.747,-6.000,2759.073,1,0,fn
s,-5204.229,"[-5205.371, -5203.086]",1.142,-7590.006,0.000,115.246,lm,15,5206419369.958,0.747,-3.000,-5201.229,0,0,fn
vot,-0.029,,,,,115.246,lm,15,5206419369.958,0.747,0.167,-0.196,0,0,fn
tt,-0.682,"[-0.866, -0.497]",0.185,-6.156,0.000,150.528,ngd+lm,15,172105992.072,0.136,-1.000,0.318,0,0,fn
c,-5.155,"[-6.513, -3.796]",1.359,-6.321,0.000,150.528,ngd+lm,15,172105992.072,0.136,-6.000,0.845,0,0,fn
s,-2.611,"[-3.274, -1.948]",0.663,-6.563,0.000,150.528,ngd+lm,15,172105992.072,0.136,-3.000,0.389,0,0,fn
vot,0.132,,,,,150.528,ngd+lm,15,172105992.072,0.136,0.167,-0.034,0,0,fn
tt,-1.002,"[-1.302, -0.701]",0.301,-5.548,0.000,65.525,ngd,16,177735490.266,0.134,-1.000,-0.002,0,0,fn
c,-7.018,"[-9.194, -4.842]",2.176,-5.373,0.000,65.525,ngd,16,177735490.266,0.134,-6.000,-1.018,0,0,fn
s,-2.994,"[-3.832, -2.155]",0.839,-5.947,0.000,65.525,ngd,16,177735490.266,0.134,-3.000,0.006,0,0,fn
vot,0.143,,,,,65.525,ngd,16,177735490.266,0.134,0.167,-0.024,0,0,fn
tt,-1.109,"[-1.437, -0.78]",0.328,-5.622,0.000,58.579,lm,16,174786394.020,0.133,-1.000,-0.109,0,0,fn
c,-7.170,"[-9.356, -4.983]",2.187,-5.463,0.000,58.579,lm,16,174786394.020,0.133,-6.000,-1.170,0,0,fn
s,-2.733,"[-3.486, -1.979]",0.753,-6.043,0.000,58.579,lm,16,174786394.020,0.133,-3.000,0.267,0,0,fn
vot,0.155,,,,,58.579,lm,16,174786394.020,0.133,0.167,-0.012,0,0,fn
tt,-1.070,"[-1.383, -0.757]",0.313,-5.692,0.000,126.053,ngd+lm,16,175697895.282,0.133,-1.000,-0.070,0,0,fn
c,-7.138,"[-9.303, -4.973]",2.165,-5.493,0.000,126.053,ngd+lm,16,175697895.282,0.133,-6.000,-1.138,0,0,fn
s,-2.771,"[-3.535, -2.006]",0.765,-6.037,0.000,126.053,ngd+lm,16,175697895.282,0.133,-3.000,0.229,0,0,fn
vot,0.150,,,,,126.053,ngd+lm,16,175697895.282,0.133,0.167,-0.017,0,0,fn
tt,-0.846,"[-1.231, -0.462]",0.385,-3.666,0.000,58.587,ngd,17,201910602.119,0.144,-1.000,0.154,0,0,fn
c,-5.099,"[-7.336, -2.862]",2.237,-3.798,0.000,58.587,ngd,17,201910602.119,0.144,-6.000,0.901,0,0,fn
s,-2.744,"[-3.934, -1.553]",1.190,-3.840,0.000,58.587,ngd,17,201910602.119,0.144,-3.000,0.256,0,0,fn
vot,0.166,,,,,58.587,ngd,17,201910602.119,0.144,0.167,-0.001,0,0,fn
tt,-1.912,"[-3.154, -0.671]",1.242,-2.566,0.012,70.933,lm,17,202852111.381,0.145,-1.000,-0.912,0,0,fn
c,-10.325,"[-16.596, -4.055]",6.271,-2.743,0.008,70.933,lm,17,202852111.381,0.145,-6.000,-4.325,0,0,fn
s,-5.402,"[-8.861, -1.943]",3.459,-2.602,0.011,70.933,lm,17,202852111.381,0.145,-3.000,-2.402,0,0,fn
vot,0.185,,,,,70.933,lm,17,202852111.381,0.145,0.167,0.019,0,0,fn
tt,-1.238,"[-1.936, -0.54]",0.698,-2.956,0.004,125.567,ngd+lm,17,200957133.364,0.144,-1.000,-0.238,0,0,fn
c,-7.051,"[-10.835, -3.268]",3.784,-3.105,0.003,125.567,ngd+lm,17,200957133.364,0.144,-6.000,-1.051,0,0,fn
s,-3.878,"[-5.998, -1.758]",2.120,-3.048,0.003,125.567,ngd+lm,17,200957133.364,0.144,-3.000,-0.878,0,0,fn
vot,0.176,,,,,125.567,ngd+lm,17,200957133.364,0.144,0.167,0.009,0,0,fn
tt,-0.796,"[-1.063, -0.529]",0.267,-4.966,0.000,51.207,ngd,18,162150680.325,0.130,-1.000,0.204,0,0,fn
c,-6.635,"[-8.957, -4.313]",2.322,-4.761,0.000,51.207,ngd,18,162150680.325,0.130,-6.000,-0.635,0,0,fn
s,-3.108,"[-4.157, -2.06]",1.048,-4.941,0.000,51.207,ngd,18,162150680.325,0.130,-3.000,-0.108,0,0,fn
vot,0.120,,,,,51.207,ngd,18,162150680.325,0.130,0.167,-0.047,0,0,fn
tt,-0.636,"[-0.826, -0.446]",0.190,-5.571,0.000,45.060,lm,18,160622432.051,0.129,-1.000,0.364,0,0,fn
c,-4.413,"[-5.709, -3.117]",1.296,-5.672,0.000,45.060,lm,18,160622432.051,0.129,-6.000,1.587,0,0,fn
s,-2.378,"[-3.071, -1.685]",0.693,-5.714,0.000,45.060,lm,18,160622432.051,0.129,-3.000,0.622,0,0,fn
vot,0.144,,,,,45.060,lm,18,160622432.051,0.129,0.167,-0.023,0,0,fn
