attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
vot,0.149,,,,,5.184,ngd,3,202253409.517,0.144,0.167,-0.018,0,0,fn
tt,-1.400,"[-1.883, -0.918]",0.482,-4.839,0.000,6.039,lm,3,177624492.938,0.135,-1.000,-0.400,0,0,fn
c,-8.635,"[-11.825, -5.444]",3.191,-4.508,0.000,6.039,lm,3,177624492.938,0.135,-6.000,-2.635,0,0,fn
s,-4.043,"[-5.457, -2.629]",1.414,-4.764,0.000,6.039,lm,3,177624492.938,0.135,-3.000,-1.043,0,0,fn
vot,0.162,,,,,6.039,lm,3,177624492.938,0.135,0.167,-0.004,0,0,fn
tt,-1.400,"[-1.883, -0.918]",0.482,-4.839,0.000,11.253,ngd+lm,3,177624492.938,0.135,-1.000,-0.400,0,0,fn
c,-8.635,"[-11.825, -5.444]",3.191,-4.508,0.000,11.253,ngd+lm,3,177624492.938,0.135,-6.000,-2.635,0,0,fn
s,-4.043,"[-5.457, -2.629]",1.414,-4.764,0.000,11.253,ngd+lm,3,177624492.938,0.135,-3.000,-1.043,0,0,fn
vot,0.162,,,,,11.253,ngd+lm,3,177624492.938,0.135,0.167,-0.004,0,0,fn
tt,-1.146,"[-1.503, -0.789]",0.357,-5.349,0.000,6.286,ngd,4,281425740.850,0.173,-1.000,-0.146,0,0,fn
c,-5.627,"[-7.424, -3.83]",1.797,-5.216,0.000,6.286,ngd,4,281425740.850,0.173,-6.000,0.373,0,0,fn
s,-2.595,"[-3.459, -1.731]",0.864,-5.004,0.000,6.286,ngd,4,281425740.850,0.173,-3.000,0.405,0,0,fn
vot,0.204,,,,,6.286,ngd,4,281425740.850,0.173,0.167,0.037,0,0,fn
tt,-0.862,"[-1.085, -0.639]",0.223,-6.432,0.000,6.020,lm,4,181687925.273,0.139,-1.000,0.138,0,0,fn
c,-5.086,"[-6.419, -3.752]",1.334,-6.353,0.000,6.020,lm,4,181687925.273,0.139,-6.000,0.914,0,0,fn
s,-2.566,"[-3.237, -1.895]",0.671,-6.373,0.000,6.020,lm,4,181687925.273,0.139,-3.000,0.434,0,0,fn
vot,0.169,,,,,6.020,lm,4,181687925.273,0.139,0.167,0.003,0,0,fn
tt,-0.862,"[-1.085, -0.639]",0.223,-6.431,0.000,12.402,ngd+lm,4,181687897.810,0.139,-1.000,0.138,0,0,fn
c,-5.088,"[-6.423, -3.754]",1.335,-6.352,0.000,12.402,ngd+lm,4,181687897.810,0.139,-6.000,0.912,0,0,fn
s,-2.567,"[-3.239, -1.896]",0.671,-6.372,0.000,12.402,ngd+lm,4,181687897.810,0.139,-3.000,0.433,0,0,fn
vot,0.169,,,,,12.402,ngd+lm,4,181687897.810,0.139,0.167,0.003,0,0,fn
tt,-0.643,"[-0.829, -0.457]",0.186,-5.750,0.000,5.242,ngd,5,231881219.667,0.151,-1.000,0.357,0,0,fn
c,-4.302,"[-5.568, -3.035]",1.267,-5.658,0.000,5.242,ngd,5,231881219.667,0.151,-6.000,1.698,0,0,fn
s,-2.329,"[-2.889, -1.768]",0.561,-6.918,0.000,5.242,ngd,5,231881219.667,0.151,-3.000,0.671,0,0,fn
vot,0.149,,,,,5.242,ngd,5,231881219.667,0.151,0.167,-0.017,0,0,fn
tt,-0.786,"[-0.975, -0.598]",0.189,-6.945,0.000,6.249,lm,5,183637234.100,0.134,-1.000,0.214,0,0,fn
c,-4.673,"[-5.861, -3.486]",1.188,-6.555,0.000,6.249,lm,5,183637234.100,0.134,-6.000,1.327,0,0,fn
s,-2.279,"[-2.77, -1.788]",0.491,-7.731,0.000,6.249,lm,5,183637234.100,0.134,-3.000,0.721,0,0,fn
vot,0.168,,,,,6.249,lm,5,183637234.100,0.134,0.167,0.002,0,0,fn
tt,-0.786,"[-0.975, -0.598]",0.189,-6.945,0.000,11.418,ngd+lm,5,183637234.100,0.134,-1.000,0.214,0,0,fn
c,-4.673,"[-5.861, -3.486]",1.188,-6.555,0.000,11.418,ngd+lm,5,183637234.100,0.134,-6.000,1.327,0,0,fn
s,-2.279,"[-2.77, -1.788]",0.491,-7.731,0.000,11.418,ngd+lm,5,183637234.100,0.134,-3.000,0.721,0,0,fn
vot,0.168,,,,,11.418,ngd+lm,5,183637234.100,0.134,0.167,0.002,0,0,fn
tt,-1.424,"[-1.895, -0.953]",0.471,-5.037,0.000,5.599,ngd,6,195241719.082,0.146,-1.000,-0.424,0,0,fn
c,-7.186,"[-9.586, -4.785]",2.400,-4.987,0.000,5.599,ngd,6,195241719.082,0.146,-6.000,-1.186,0,0,fn
s,-4.097,"[-5.444, -2.751]",1.347,-5.069,0.000,5.599,ngd,6,195241719.082,0.146,-3.000,-1.097,0,0,fn
vot,0.198,,,,,5.599,ngd,6,195241719.082,0.146,0.167,0.032,0,0,fn
tt,-0.954,"[-1.239, -0.669]",0.285,-5.577,0.000,6.078,lm,6,171454902.367,0.136,-1.000,0.046,0,0,fn
c,-5.299,"[-6.945, -3.653]",1.646,-5.363,0.000,6.078,lm,6,171454902.367,0.136,-6.000,0.701,0,0,fn
s,-2.827,"[-3.652, -2.001]",0.826,-5.703,0.000,6.078,lm,6,171454902.367,0.136,-3.000,0.173,0,0,fn
vot,0.180,,,,,6.078,lm,6,171454902.367,0.136,0.167,0.013,0,0,fn
tt,-0.957,"[-1.243, -0.671]",0.286,-5.579,0.000,11.728,ngd+lm,6,171452535.269,0.136,-1.000,0.043,0,0,fn
c,-5.325,"[-6.979, -3.672]",1.654,-5.365,0.000,11.728,ngd+lm,6,171452535.269,0.136,-6.000,0.675,0,0,fn
s,-2.835,"[-3.663, -2.007]",0.828,-5.704,0.000,11.728,ngd+lm,6,171452535.269,0.136,-3.000,0.165,0,0,fn
vot,0.180,,,,,11.728,ngd+lm,6,171452535.269,0.136,0.167,0.013,0,0,fn
tt,-1.447,"[-1.927, -0.966]",0.481,-5.014,0.000,5.428,ngd,7,195934388.502,0.143,-1.000,-0.447,0,0,fn
c,-7.632,"[-10.157, -5.107]",2.525,-5.036,0.000,5.428,ngd,7,195934388.502,0.143,-6.000,-1.632,0,0,fn
s,-4.431,"[-5.945, -2.916]",1.515,-4.873,0.000,5.428,ngd,7,195934388.502,0.143,-3.000,-1.431,0,0,fn
vot,0.190,,,,,5.428,ngd,7,195934388.502,0.143,0.167,0.023,0,0,fn
tt,-1.332,"[-1.738, -0.927]",0.406,-5.473,0.000,5.943,lm,7,152544788.900,0.126,-1.000,-0.332,0,0,fn
c,-7.942,"[-10.293, -5.59]",2.351,-5.627,0.000,5.943,lm,7,152544788.900,0.126,-6.000,-1.942,0,0,fn
s,-3.985,"[-5.213, -2.756]",1.228,-5.404,0.000,5.943,lm,7,152544788.900,0.126,-3.000,-0.985,0,0,fn
vot,0.168,,,,,5.943,lm,7,152544788.900,0.126,0.167,0.001,0,0,fn
tt,-1.327,"[-1.73, -0.923]",0.403,-5.480,0.000,11.365,ngd+lm,7,152543219.806,0.126,-1.000,-0.327,0,0,fn
c,-7.909,"[-10.247, -5.571]",2.338,-5.635,0.000,11.365,ngd+lm,7,152543219.806,0.126,-6.000,-1.909,0,0,fn
s,-3.969,"[-5.191, -2.747]",1.222,-5.411,0.000,11.365,ngd+lm,7,152543219.806,0.126,-3.000,-0.969,0,0,fn
vot,0.168,,,,,11.365,ngd+lm,7,152543219.806,0.126,0.167,0.001,0,0,fn
