attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
k2,0.037,"[-0.662, 0.736]",0.699,0.088,0.930,17.488,ngd+lm,7,167406421.221,0.130,0.000,0.037,0,0,fp
k3,-0.015,"[-0.536, 0.506]",0.521,-0.048,0.962,17.488,ngd+lm,7,167406421.221,0.130,0.000,-0.015,0,0,fp
k4,-0.115,"[-0.576, 0.346]",0.461,-0.417,0.678,17.488,ngd+lm,7,167406421.221,0.130,0.000,-0.115,0,0,fp
k5,-0.345,"[-1.14, 0.451]",0.795,-0.722,0.473,17.488,ngd+lm,7,167406421.221,0.130,0.000,-0.345,0,0,fp
vot,0.180,,,,,17.488,ngd+lm,7,167406421.221,0.130,0.167,0.013,0,0,fn
tt,-0.624,"[-1.01, -0.239]",0.385,-2.704,0.009,8.555,ngd,8,449895336.719,0.216,-1.000,0.376,0,0,fn
c,-4.682,"[-7.375, -1.99]",2.692,-2.901,0.005,8.555,ngd,8,449895336.719,0.216,-6.000,1.318,0,0,fn
s,-2.199,"[-3.526, -0.872]",1.327,-2.764,0.007,8.555,ngd,8,449895336.719,0.216,-3.000,0.801,0,0,fn
k0,-0.657,"[-1.372, 0.058]",0.715,-1.533,0.130,8.555,ngd,8,449895336.719,0.216,0.000,-0.657,0,0,fp
k1,0.096,"[-0.59, 0.783]",0.686,0.234,0.816,8.555,ngd,8,449895336.719,0.216,0.000,0.096,0,0,fp
k2,-0.530,"[-1.311, 0.252]",0.782,-1.130,0.263,8.555,ngd,8,449895336.719,0.216,0.000,-0.530,0,0,fp
k3,-0.270,"[-1.006, 0.466]",0.736,-0.613,0.542,8.555,ngd,8,449895336.719,0.216,0.000,-0.270,0,0,fp
k4,0.504,"[-0.345, 1.354]",0.850,0.990,0.326,8.555,ngd,8,449895336.719,0.216,0.000,0.504,0,0,fp
k5,0.060,"[-0.561, 0.682]",0.622,0.162,0.872,8.555,ngd,8,449895336.719,0.216,0.000,0.060,0,0,fp
vot,0.133,,,,,8.555,ngd,8,449895336.719,0.216,0.167,-0.033,0,0,fn
tt,-1.381,"[-2.006, -0.756]",0.625,-3.686,0.000,8.933,lm,8,166178258.859,0.131,-1.000,-0.381,0,0,fn
c,-8.097,"[-11.801, -4.394]",3.704,-3.646,0.001,8.933,lm,8,166178258.859,0.131,-6.000,-2.097,0,0,fn
s,-3.987,"[-5.696, -2.278]",1.709,-3.891,0.000,8.933,lm,8,166178258.859,0.131,-3.000,-0.987,0,0,fn
k0,0.895,"[0.121, 1.669]",0.774,1.928,0.058,8.933,lm,8,166178258.859,0.131,0.000,0.895,0,1,fp
k1,0.221,"[-0.357, 0.798]",0.578,0.637,0.526,8.933,lm,8,166178258.859,0.131,0.000,0.221,0,0,fp
k2,-0.513,"[-1.232, 0.205]",0.719,-1.191,0.238,8.933,lm,8,166178258.859,0.131,0.000,-0.513,0,0,fp
k3,0.529,"[-0.1, 1.159]",0.630,1.403,0.165,8.933,lm,8,166178258.859,0.131,0.000,0.529,0,0,fp
k4,0.039,"[-0.821, 0.9]",0.860,0.077,0.939,8.933,lm,8,166178258.859,0.131,0.000,0.039,0,0,fp
k5,-0.342,"[-0.861, 0.178]",0.519,-1.097,0.277,8.933,lm,8,166178258.859,0.131,0.000,-0.342,0,0,fp
vot,0.171,,,,,8.933,lm,8,166178258.859,0.131,0.167,0.004,0,0,fn
tt,-1.385,"[-2.013, -0.757]",0.628,-3.678,0.000,17.509,ngd+lm,8,166177587.213,0.131,-1.000,-0.385,0,0,fn
c,-8.120,"[-11.842, -4.398]",3.722,-3.639,0.001,17.509,ngd+lm,8,166177587.213,0.131,-6.000,-2.120,0,0,fn
s,-3.997,"[-5.713, -2.28]",1.717,-3.884,0.000,17.509,ngd+lm,8,166177587.213,0.131,-3.000,-0.997,0,0,fn
k0,0.898,"[0.121, 1.676]",0.778,1.927,0.058,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.898,0,1,fp
k1,0.221,"[-0.358, 0.8]",0.579,0.637,0.526,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.221,0,0,fp
k2,-0.517,"[-1.238, 0.204]",0.721,-1.196,0.236,17.509,ngd+lm,8,166177587.213,0.131,0.000,-0.517,0,0,fp
k3,0.530,"[-0.101, 1.161]",0.631,1.401,0.166,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.530,0,0,fp
k4,0.042,"[-0.821, 0.904]",0.863,0.080,0.936,17.509,ngd+lm,8,166177587.213,0.131,0.000,0.042,0,0,fp
k5,-0.343,"[-0.863, 0.177]",0.520,-1.100,0.275,17.509,ngd+lm,8,166177587.213,0.131,0.000,-0.343,0,0,fp
vot,0.171,,,,,17.509,ngd+lm,8,166177587.213,0.131,0.167,0.004,0,0,fn
tt,-1.426,"[-2.109, -0.743]",0.683,-3.484,0.001,8.623,ngd,9,262506640.336,0.164,-1.000,-0.426,0,0,fn
c,-6.742,"[-10.203, -3.28]",3.461,-3.249,0.002,8.623,ngd,9,262506640.336,0.164,-6.000,-0.742,0,0,fn
s,-3.436,"[-5.194, -1.678]",1.758,-3.260,0.002,8.623,ngd,9,262506640.336,0.164,-3.000,-0.436,0,0,fn
k0,0.200,"[-0.403, 0.804]",0.603,0.553,0.582,8.623,ngd,9,262506640.336,0.164,0.000,0.200,0,0,fp
k1,-0.412,"[-1.448, 0.623]",1.036,-0.664,0.509,8.623,ngd,9,262506640.336,0.164,0.000,-0.412,0,0,fp
k2,-0.480,"[-1.151, 0.192]",0.672,-1.192,0.238,8.623,ngd,9,262506640.336,0.164,0.000,-0.480,0,0,fp
k3,-0.163,"[-0.898, 0.572]",0.735,-0.371,0.712,8.623,ngd,9,262506640.336,0.164,0.000,-0.163,0,0,fp
k4,0.192,"[-0.669, 1.053]",0.861,0.372,0.711,8.623,ngd,9,262506640.336,0.164,0.000,0.192,0,0,fp
k5,0.047,"[-0.552, 0.646]",0.599,0.131,0.896,8.623,ngd,9,262506640.336,0.164,0.000,0.047,0,0,fp
vot,0.212,,,,,8.623,ngd,9,262506640.336,0.164,0.167,0.045,0,0,fn
tt,-0.471,"[-1.431, 0.488]",0.960,-0.819,0.416,8.962,lm,9,1521669472.578,0.394,-1.000,0.529,1,0,fn
c,-5.656,"[-14.628, 3.317]",8.973,-1.051,0.297,8.962,lm,9,1521669472.578,0.394,-6.000,0.344,1,0,fn
s,-4.549,"[-11.436, 2.339]",6.888,-1.101,0.275,8.962,lm,9,1521669472.578,0.394,-3.000,-1.549,1,0,fn
k0,1.531,"[-1.419, 4.482]",2.950,0.866,0.390,8.962,lm,9,1521669472.578,0.394,0.000,1.531,0,0,fp
k1,-1.248,"[-4.038, 1.542]",2.790,-0.746,0.458,8.962,lm,9,1521669472.578,0.394,0.000,-1.248,0,0,fp
k2,-0.400,"[-2.676, 1.875]",2.276,-0.294,0.770,8.962,lm,9,1521669472.578,0.394,0.000,-0.400,0,0,fp
k3,-0.161,"[-1.844, 1.522]",1.683,-0.160,0.874,8.962,lm,9,1521669472.578,0.394,0.000,-0.161,0,0,fp
k4,-0.387,"[-2.991, 2.217]",2.604,-0.248,0.805,8.962,lm,9,1521669472.578,0.394,0.000,-0.387,0,0,fp
k5,1.941,"[-1.363, 5.244]",3.303,0.980,0.331,8.962,lm,9,1521669472.578,0.394,0.000,1.941,0,0,fp
vot,0.083,,,,,8.962,lm,9,1521669472.578,0.394,0.167,-0.083,0,0,fn
tt,-1.104,"[-1.542, -0.667]",0.437,-4.213,0.000,17.558,ngd+lm,9,192335845.842,0.140,-1.000,-0.104,0,0,fn
c,-6.022,"[-8.362, -3.682]",2.340,-4.292,0.000,17.558,ngd+lm,9,192335845.842,0.140,-6.000,-0.022,0,0,fn
s,-2.858,"[-3.98, -1.736]",1.122,-4.247,0.000,17.558,ngd+lm,9,192335845.842,0.140,-3.000,0.142,0,0,fn
k0,-0.400,"[-0.801, 0.0]",0.401,-1.666,0.100,17.558,ngd+lm,9,192335845.842,0.140,0.000,-0.400,0,0,fp
k1,0.331,"[-0.313, 0.975]",0.644,0.858,0.394,17.558,ngd+lm,9,192335845.842,0.140,0.000,0.331,0,0,fp
k2,-0.239,"[-0.75, 0.272]",0.511,-0.780,0.438,17.558,ngd+lm,9,192335845.842,0.140,0.000,-0.239,0,0,fp
k3,-0.276,"[-0.813, 0.26]",0.536,-0.860,0.393,17.558,ngd+lm,9,192335845.842,0.140,0.000,-0.276,0,0,fp
k4,0.230,"[-0.316, 0.776]",0.546,0.702,0.485,17.558,ngd+lm,9,192335845.842,0.140,0.000,0.230,0,0,fp
k5,0.466,"[-0.025, 0.957]",0.491,1.583,0.118,17.558,ngd+lm,9,192335845.842,0.140,0.000,0.466,0,0,fp
vot,0.183,,,,,17.558,ngd+lm,9,192335845.842,0.140,0.167,0.017,0,0,fn
tt,-0.930,"[-1.846, -0.014]",0.916,-1.694,0.095,8.630,ngd,10,352088146.875,0.196,-1.000,0.070,0,0,fn
c,-5.319,"[-10.75, 0.111]",5.430,-1.634,0.107,8.630,ngd,10,352088146.875,0.196,-6.000,0.681,1,0,fn
s,-4.189,"[-7.363, -1.015]",3.174,-2.201,0.031,8.630,ngd,10,352088146.875,0.196,-3.000,-1.189,0,0,fn
k0,-0.474,"[-1.931, 0.982]",1.457,-0.543,0.589,8.630,ngd,10,352088146.875,0.196,0.000,-0.474,0,0,fp
k1,0.012,"[-0.908, 0.932]",0.920,0.022,0.983,8.630,ngd,10,352088146.875,0.196,0.000,0.012,0,0,fp
k2,0.524,"[-1.473, 2.52]",1.996,0.438,0.663,8.630,ngd,10,352088146.875,0.196,0.000,0.524,0,0,fp
k3,0.979,"[-0.715, 2.673]",1.694,0.964,0.339,8.630,ngd,10,352088146.875,0.196,0.000,0.979,0,0,fp
k4,-1.465,"[-3.299, 0.369]",1.834,-1.333,0.187,8.630,ngd,10,352088146.875,0.196,0.000,-1.465,0,0,fp
k5,0.251,"[-1.067, 1.568]",1.318,0.317,0.752,8.630,ngd,10,352088146.875,0.196,0.000,0.251,0,0,fp
vot,0.175,,,,,8.630,ngd,10,352088146.875,0.196,0.167,0.008,0,0,fn
tt,-0.399,"[-0.846, 0.048]",0.447,-1.490,0.141,8.895,lm,10,1606147385.101,0.418,-1.000,0.601,1,0,fn
c,-4.108,"[-8.647, 0.43]",4.539,-1.510,0.136,8.895,lm,10,1606147385.101,0.418,-6.000,1.892,1,0,fn
s,-4.705,"[-9.91, 0.501]",5.205,-1.508,0.136,8.895,lm,10,1606147385.101,0.418,-3.000,-1.705,1,0,fn
k0,0.080,"[-1.519, 1.679]",1.599,0.083,0.934,8.895,lm,10,1606147385.101,0.418,0.000,0.080,0,0,fp
k1,1.009,"[-0.651, 2.67]",1.661,1.014,0.314,8.895,lm,10,1606147385.101,0.418,0.000,1.009,0,0,fp
k2,1.948,"[-0.335, 4.232]",2.283,1.423,0.159,8.895,lm,10,1606147385.101,0.418,0.000,1.948,0,0,fp
k3,1.716,"[-0.887, 4.319]",2.603,1.099,0.276,8.895,lm,10,1606147385.101,0.418,0.000,1.716,0,0,fp
k4,-1.167,"[-3.209, 0.875]",2.042,-0.953,0.344,8.895,lm,10,1606147385.101,0.418,0.000,-1.167,0,0,fp
k5,0.762,"[-1.005, 2.528]",1.766,0.719,0.475,8.895,lm,10,1606147385.101,0.418,0.000,0.762,0,0,fp
vot,0.097,,,,,8.895,lm,10,1606147385.101,0.418,0.167,-0.069,0,0,fn
tt,-1.833,"[-3.552, -0.115]",1.719,-1.779,0.080,17.713,ngd+lm,10,219622778.193,0.155,-1.000,-0.833,0,0,fn
c,-12.798,"[-25.628, 0.032]",12.830,-1.664,0.101,17.713,ngd+lm,10,219622778.193,0.155,-6.000,-6.798,1,0,fn
s,-5.609,"[-10.568, -0.65]",4.959,-1.887,0.064,17.713,ngd+lm,10,219622778.193,0.155,-3.000,-2.609,0,0,fn
k0,0.220,"[-1.345, 1.785]",1.565,0.235,0.815,17.713,ngd+lm,10,219622778.193,0.155,0.000,0.220,0,0,fp
k1,0.941,"[-1.049, 2.931]",1.990,0.789,0.433,17.713,ngd+lm,10,219622778.193,0.155,0.000,0.941,0,0,fp
k2,0.121,"[-1.593, 1.835]",1.714,0.118,0.907,17.713,ngd+lm,10,219622778.193,0.155,0.000,0.121,0,0,fp
k3,-0.153,"[-1.238, 0.932]",1.085,-0.235,0.815,17.713,ngd+lm,10,219622778.193,0.155,0.000,-0.153,0,0,fp
k4,-0.244,"[-1.775, 1.286]",1.530,-0.266,0.791,17.713,ngd+lm,10,219622778.193,0.155,0.000,-0.244,0,0,fp
k5,0.796,"[-0.818, 2.41]",1.614,0.822,0.414,17.713,ngd+lm,10,219622778.193,0.155,0.000,0.796,0,0,fp
vot,0.143,,,,,17.713,ngd+lm,10,219622778.193,0.155,0.167,-0.023,0,0,fn
